car_id,name,km_driven,fuel,transmission,mileage,engine,max_power,torque,seats,model
125627,Chevrolet Spark 1.0,70000,Petrol,Manual,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm,5,Chevrolet
125628,Maruti Wagon R VXI Minor,80000,Petrol,Manual,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm,5,Maruti
125629,Hyundai Xcent 1.1 CRDi SX,35000,Diesel,Manual,24.4 kmpl,1120 CC,71 bhp,180.4Nm@ 1750-2500rpm,5,Hyundai
125630,Chevrolet Beat LT,23500,Petrol,Manual,18.6 kmpl,1199 CC,76.8 bhp,106.5Nm@ 4400rpm,5,Chevrolet
125631,Honda City i-DTEC VX,82000,Diesel,Manual,25.6 kmpl,1498 CC,97.9 bhp,200Nm@ 1750rpm,5,Honda
125632,Toyota Innova 2.5 G (Diesel) 8 Seater,100000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,8,Toyota
125633,Hyundai i20 1.2 Spotz,15000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,Hyundai
125634,Maruti Baleno Zeta 1.3,30000,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
125635,Hyundai Grand i10 Sportz,30000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Hyundai
125636,Maruti Celerio X ZXI BSIV,11000,Petrol,Manual,21.63 kmpl,998 CC,67 bhp,90Nm@ 3500rpm,5,Maruti
125637,Datsun GO Plus T,140000,Petrol,Manual,19.02 kmpl,1198 CC,67.05 bhp,104Nm@ 4000rpm,7,Datsun
125638,Tata Zest Quadrajet 1.3 XM,110000,Diesel,Manual,23.0 kmpl,1248 CC,88.7 bhp,200Nm@ 1750-3000rpm,5,Tata
125639,Maruti Alto K10 2010-2014 VXI,48000,Petrol,Manual,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Maruti
125640,Maruti Swift VDI,70000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
125641,Maruti Swift VXI 2018,70000,Petrol,Manual,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
125642,Mahindra Scorpio 1.99 S6 Plus,58000,Diesel,Manual,15.4 kmpl,1997 CC,120 bhp,280Nm@ 1800-2800rpm,7,Mahindra
125643,Maruti Wagon R LXI DUO BSIII,40000,LPG,Manual,17.3 km/kg,1061 CC,57.5 bhp,"7.8@ 4,500(kgm@ rpm)",5,Maruti
125644,Maruti Zen LXI,90000,Petrol,Manual,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5,Maruti
125645,Mahindra Xylo E8 ABS Airbag,40000,Diesel,Manual,14.0 kmpl,2498 CC,112 bhp,260 Nm at 1800-2200 rpm,7,Mahindra
125646,Mahindra Scorpio LX,110000,Diesel,Manual,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,9,Mahindra
125647,Tata New Safari DICOR 2.2 LX 4x2,80000,Diesel,Manual,11.57 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7,Tata
125648,Maruti Vitara Brezza ZDi,60000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Maruti
125649,Mahindra Bolero 2011-2019 SLX,50000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,Mahindra
125650,Tata Tiago 1.2 Revotron XZ,25000,Petrol,Manual,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5,Tata
125651,Maruti Swift VDI,100000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
125652,Maruti Swift Dzire VDi,52000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Maruti
125653,Hyundai i10 Era 1.1,80000,Petrol,Manual,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5,Hyundai
125654,Honda Amaze VX i-DTEC,85000,Diesel,Manual,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,Honda
125655,Maruti Vitara Brezza ZDi Plus,83000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Maruti
125656,Maruti Alto 800 LXI,50000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Maruti
125657,Maruti Wagon R LXI Minor,120000,Petrol,Manual,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm,5,Maruti
125658,Mahindra Bolero 2011-2019 SLE,100000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,Mahindra
125659,Maruti Swift VDI,70000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
125660,Maruti Alto LXi,19000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Maruti
125661,Honda City 1.5 S MT,68600,Petrol,Manual,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5,Honda
125662,Mahindra Bolero Power Plus SLX,60000,Diesel,Manual,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm,7,Mahindra
125663,Mahindra Bolero 2011-2019 SLX,65000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,Mahindra
125664,Honda City E,40000,Petrol,Manual,16.8 kmpl,1497 CC,116.3 bhp,146Nm@ 4800rpm,5,Honda
125666,Maruti Celerio VXI,25000,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
125667,Maruti Alto K10 LXI,29500,Petrol,Manual,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Maruti
125668,Hyundai Verna VTVT 1.6 SX,13887,Petrol,Manual,17.0 kmpl,1591 CC,121.3 bhp,151Nm@ 4850rpm,5,Hyundai
125669,Maruti Alto 800 VXI,50000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Maruti
125670,Renault KWID RXL,30000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,Renault
125671,Maruti Alto 800 LXI,100000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Maruti
125672,Chevrolet Aveo 1.4 LS,60000,Petrol,Manual,14.49 kmpl,1399 CC,92.7 bhp,127Nm@ 3500rpm,5,Chevrolet
125673,Hyundai i20 Sportz Option 1.4 CRDi,60000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,Hyundai
125674,Tata Indica Vista TDI LS,120000,Diesel,Manual,19.4 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm,5,Tata
125675,Ford EcoSport 1.5 Petrol Ambiente BSIV,13500,Petrol,Manual,17.0 kmpl,1497 CC,121.36 bhp,150Nm@ 4500rpm,5,Ford
125676,Fiat Grande Punto Active (Diesel),52000,Diesel,Manual,20.3 kmpl,1248 CC,75 bhp,197Nm@ 1750rpm,5,Fiat
125677,Maruti Baleno Delta 1.2,30000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5,Maruti
125678,Hyundai Xcent 1.2 Kappa SX Option,14000,Petrol,Manual,19.1 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Hyundai
125679,Tata Aria Pure LX 4x2,90000,Diesel,Manual,15.05 kmpl,2179 CC,147.9 bhp,320Nm@ 1500-3000rpm,7,Tata
125680,Tata Tigor 1.05 Revotorq XM,50000,Diesel,Manual,24.7 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5,Tata
125681,Mahindra Xylo D2,120000,Diesel,Manual,13.0 kmpl,2489 CC,95 bhp,220Nm at 1400-2600 rpm,8,Mahindra
125682,Hyundai EON Magna Plus,10000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,Hyundai
125683,Maruti Baleno Delta 1.2,10000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5,Maruti
125684,Maruti Ciaz 1.4 Alpha,25000,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,130Nm@ 4000rpm,5,Maruti
125685,Hyundai Verna VTVT 1.6 SX,20000,Petrol,Manual,17.0 kmpl,1591 CC,121.3 bhp,151Nm@ 4850rpm,5,Hyundai
125686,Maruti Swift VDI,60000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
125687,Hyundai Grand i10 1.2 Kappa Sportz Option,40000,Petrol,Manual,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5,Hyundai
125688,Maruti Swift Dzire VDi,60000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Maruti
125689,Hyundai Xcent 1.2 Kappa AT SX Option,50000,Petrol,Automatic,16.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Hyundai
125690,Hyundai Verna VTVT 1.6 SX,20000,Petrol,Manual,17.0 kmpl,1591 CC,121.3 bhp,151Nm@ 4850rpm,5,Hyundai
125691,Maruti Alto 800 VXI,35000,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Maruti
125692,Maruti Ciaz VDi Plus SHVS,40000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Maruti
125693,Tata Nexon 1.5 Revotorq XZ Plus,60000,Diesel,Manual,21.5 kmpl,1497 CC,108.5 bhp,260Nm@ 1500-2750rpm,5,Tata
125694,Hyundai Verna 1.6 VTVT S Option,20000,Petrol,Manual,17.01 kmpl,1591 CC,121.4 bhp,154.9Nm@ 4200rpm,5,Hyundai
125695,Ford EcoSport 1.5 Petrol Trend BSIV,30000,Petrol,Manual,17.0 kmpl,1497 CC,121.36 bhp,150Nm@ 4500rpm,5,Ford
125696,Maruti Alto K10 VXI,29000,Petrol,Manual,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5,Maruti
125697,Mahindra XUV300 W6 Diesel BSIV,17000,Diesel,Manual,20.0 kmpl,1497 CC,115 bhp,300Nm@ 1500-2500rpm,5,Mahindra
125698,Maruti Wagon R VXI Plus Optional,50000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
125699,Hyundai i20 1.4 Magna AT,42000,Petrol,Automatic,18.6 kmpl,1368 CC,98.63 bhp,132.3Nm@ 4000rpm,5,Hyundai
125700,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,120000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8,Toyota
125701,Mahindra Verito 1.5 D4 BSIV,110000,Diesel,Manual,21.03 kmpl,1461 CC,65 bhp,160Nm@ 2000rpm,5,Mahindra
125702,Tata Indigo CR4,90000,Diesel,Manual,23.57 kmpl,1396 CC,70 bhp,140Nm@ 1800-3000rpm,5,Tata
125703,Maruti Dzire VXI,70000,Petrol,Manual,23.26 kmpl,1197 CC,88.50 bhp,113nm@ 4400rpm,5,Maruti
125704,Volkswagen Vento IPL II Diesel Trendline,66000,Diesel,Manual,20.5 kmpl,1598 CC,105 bhp,250Nm@ 1500-2500rpm,5,Volkswagen
125705,Hyundai Verna Transform CRDi VGT SX ABS,70000,Diesel,Manual,16.2 kmpl,1493 CC,110 bhp,24 KGM at 1900-2750 RPM,5,Hyundai
125706,Hyundai Creta 1.6 SX Automatic,5000,Petrol,Automatic,14.8 kmpl,1591 CC,121.3 bhp,151NM@ 4850rpm,5,Hyundai
125707,Mahindra Verito 1.5 D4 BSIV,50000,Diesel,Manual,21.03 kmpl,1461 CC,65 bhp,160Nm@ 2000rpm,5,Mahindra
125708,Skoda Rapid 1.6 MPI Ambition BSIV,25000,Petrol,Manual,15.41 kmpl,1598 CC,103.2 bhp,153Nm@ 3750-3800rpm,5,Skoda
125709,Maruti Swift Dzire Tour LDI,70000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
125710,Maruti 800 AC,40000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,Maruti
125711,Mahindra XUV500 W10 2WD,110000,Diesel,Manual,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,Mahindra
125712,Tata New Safari DICOR 2.2 VX 4x4,150000,Diesel,Manual,13.93 kmpl,2179 CC,138 bhp,320Nm@ 1700-2700rpm,7,Tata
125713,Tata Indica Vista TDI LX,45000,Diesel,Manual,19.1 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm,5,Tata
125714,Tata Indigo LX,90000,Diesel,Manual,16.1 kmpl,1405 CC,70 bhp,"13.5@ 2,500(kgm@ rpm)",5,Tata
125715,Tata New Safari DICOR 2.2 EX 4x2,140000,Diesel,Manual,11.57 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7,Tata
125716,Ford Ikon 1.3 CLXi,83000,Petrol,Manual,13.8 kmpl,1299 CC,70 bhp,"10.7@ 2,500(kgm@ rpm)",5,Ford
125717,Volkswagen Jetta 2.0L TDI Highline AT,106000,Diesel,Automatic,16.96 kmpl,1968 CC,138.1 bhp,320Nm@ 1750-2500rpm,5,Volkswagen
125718,Chevrolet Aveo U-VA 1.2 LS,60000,Petrol,Manual,15.26 kmpl,1150 CC,74.9 bhp,110Nm@ 4400rpm,5,Chevrolet
125719,Maruti Omni E MPI STD BS IV,40000,Petrol,Manual,16.8 kmpl,796 CC,34.2 bhp,59Nm@ 2500rpm,8,Maruti
125720,Hyundai i20 1.2 Asta,138000,Petrol,Manual,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,Hyundai
125721,Maruti Alto 800 LXI,80000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Maruti
125722,Hyundai Getz GLS,50000,Petrol,Manual,15.3 kmpl,1341 CC,83 bhp,115Nm@ 3200rpm,5,Hyundai
125723,Chevrolet Sail 1.2 LS ABS,50000,Petrol,Manual,18.2 kmpl,1199 CC,82.4 bhp,108.5Nm@ 5000rpm,5,Chevrolet
125724,Maruti Ritz VXi,120000,Petrol,Manual,18.5 kmpl,1197 CC,85.80 bhp,114Nm@ 4000rpm,5,Maruti
125725,Maruti Swift VXI,24400,Petrol,Manual,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
125726,Mahindra Bolero 2011-2019 SLX,60000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,Mahindra
125727,Maruti Ritz VXi (ABS) BS IV,120000,Petrol,Manual,18.5 kmpl,1197 CC,85.80 bhp,114Nm@ 4000rpm,5,Maruti
125728,Hyundai Verna 1.4 CRDi,60000,Diesel,Manual,24.8 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1750-2750rpm,5,Hyundai
125729,Maruti Alto LXi,100000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Maruti
125731,Maruti 800 AC,120000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,Maruti
125732,Renault KWID RXT,27500,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,Renault
125733,Maruti 800 AC,10000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,Maruti
125734,Hyundai i20 Magna,120000,Petrol,Manual,18.5 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,Hyundai
125736,Hyundai i20 Sportz 1.4 CRDi,80000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,Hyundai
125737,Tata Indigo eCS GLS,120000,Petrol,Manual,15.64 kmpl,1193 CC,64.1 bhp,100Nm@ 2700rpm,5,Tata
125738,Hyundai Xcent 1.1 CRDi S Option,90000,Diesel,Manual,24.4 kmpl,1120 CC,71.01 bhp,180.4Nm@ 1750-2500rpm,5,Hyundai
125739,Ford Figo Diesel Celebration Edition,70000,Diesel,Manual,20.0 kmpl,1399 CC,68.1 bhp,160Nm@ 2000rpm,5,Ford
125740,Renault Duster 110PS Diesel RxZ,188000,Diesel,Manual,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm,5,Renault
125741,Chevrolet Spark 1.0 LT,67840,Petrol,Manual,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm,5,Chevrolet
125742,Tata Nano CX,30000,Petrol,Manual,25.4 kmpl,624 CC,37.48 bhp,51Nm@ 4000+/-500rpm,4,Tata
125743,Maruti Alto 800 LXI,35000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Maruti
125745,Maruti Vitara Brezza VDi Option,100000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Maruti
125746,Maruti Wagon R VXI BS IV,30000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
125747,Hyundai Grand i10 Sportz Celebration Edition,70000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Hyundai
125749,Mahindra Bolero SLE,380000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7,Mahindra
125751,Volkswagen Polo 2015-2019 1.2 MPI Highline Plus,15000,Petrol,Manual,16.2 kmpl,1199 CC,74 bhp,110Nm@ 3000-4300rpm,5,Volkswagen
125752,Ford Ikon 1.4 TDCi DuraTorq,140000,Diesel,Manual,13.8 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5,Ford
125753,Maruti Omni 8 Seater BSII,120000,Petrol,Manual,19.7 kmpl,796 CC,35 bhp,6.1kgm@ 3000rpm,8,Maruti
125754,Maruti Swift VDI BSIV,112880,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
125755,Tata Indica Vista TDI LS,135000,Diesel,Manual,19.4 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm,5,Tata
125756,Maruti Wagon R LX,80000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Maruti
125757,Chevrolet Beat LT,128000,Petrol,Manual,18.6 kmpl,1199 CC,79.4 bhp,108Nm@ 4400rpm,5,Chevrolet
125758,Mahindra Bolero SLE BSIII,120000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7,Mahindra
125759,Maruti SX4 ZXI AT Leather,30000,Petrol,Automatic,12.6 kmpl,1586 CC,103.2 bhp,145Nm@ 4100rpm,5,Maruti
125760,Tata Nexon 1.2 Revotron XM,70000,Petrol,Manual,17.0 kmpl,1198 CC,108.5 bhp,170Nm@ 1750-4000rpm,5,Tata
125761,Hyundai i20 Sportz Option 1.2,41000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,Hyundai
125763,Maruti Alto LX,30000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Maruti
125764,Maruti Alto K10 VXI,30000,Petrol,Manual,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5,Maruti
125765,Hyundai Accent Executive,35000,Petrol,Manual,16.36 kmpl,1495 CC,93.7 bhp,124.6Nm@ 3500rpm,5,Hyundai
125766,Maruti SX4 Zxi BSIII,22000,Petrol,Manual,15.0 kmpl,1586 CC,104.68 bhp,"145@ 4,100(kgm@ rpm)",5,Maruti
125767,Maruti Wagon R VXI,70000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Maruti
125769,Mahindra Bolero 2011-2019 mHAWK D70 ZLX,70000,Diesel,Manual,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm,7,Mahindra
125770,Mahindra Scorpio 2.6 CRDe,200000,Diesel,Manual,10.5 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8,Mahindra
125771,Tata Safari DICOR 2.2 EX 4x2,120000,Diesel,Manual,13.93 kmpl,2179 CC,138.03 bhp,320Nm@ 1700-2700rpm,7,Tata
125772,Maruti Ignis 1.2 Zeta BSIV,3000,Petrol,Manual,20.89 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
125773,Maruti Alto K10 2010-2014 VXI,50000,Petrol,Manual,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Maruti
125774,Mahindra Bolero 2011-2019 ZLX,50000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,Mahindra
125775,Honda Jazz VX CVT,1500,Petrol,Automatic,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5,Honda
125776,Volkswagen Vento 1.5 TDI Highline,74000,Diesel,Manual,22.27 kmpl,1498 CC,108.6 bhp,250Nm@ 1500-3000rpm,5,Volkswagen
125777,Honda Jazz 1.2 V i VTEC,25000,Petrol,Manual,18.7 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5,Honda
125778,Honda Jazz 1.5 VX i DTEC,61915,Diesel,Manual,27.3 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,Honda
125779,Hyundai EON Era Plus,110000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,Hyundai
125780,Volkswagen Polo 1.5 TDI Comfortline,70000,Diesel,Manual,20.14 kmpl,1498 CC,88 bhp,230Nm@ 1500-2500rpm,5,Volkswagen
125781,Maruti Swift Ldi BSIII,150000,Diesel,Manual,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm,5,Maruti
125782,Mahindra Quanto C4,110000,Diesel,Manual,17.21 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7,Mahindra
125783,Chevrolet Beat Diesel LT,90000,Diesel,Manual,25.44 kmpl,936 CC,56.3 bhp,142.5Nm@ 1750rpm,5,Chevrolet
125784,Ford Figo Petrol Titanium,120000,Petrol,Manual,15.6 kmpl,1196 CC,70 bhp,102Nm@ 4000rpm,5,Ford
125785,Toyota Innova 2.5 G (Diesel) 8 Seater,65000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,8,Toyota
125786,Maruti Wagon R VXI 1.2,10000,Petrol,Manual,20.52 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
125787,Hyundai i10 Sportz,80000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5,Hyundai
125788,Maruti Ertiga VDI,184000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,Maruti
125789,Maruti Wagon R CNG LXI,80000,CNG,Manual,32.52 km/kg,998 CC,58.33 bhp,78Nm@ 3500rpm,5,Maruti
125790,Maruti Zen LXi - BS III,70000,Petrol,Manual,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5,Maruti
125791,Maruti SX4 Zxi with Leather BSIII,89000,Petrol,Manual,15.6 kmpl,1586 CC,104.68 bhp,"145@ 4,100(kgm@ rpm)",5,Maruti
125792,Honda Brio Exclusive Edition,33033,Petrol,Manual,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5,Honda
125793,Maruti Swift VDI,69000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
125794,Hyundai Grand i10 AT Asta,63063,Petrol,Automatic,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Hyundai
125795,Tata Indica V2 eLX,90000,Diesel,Manual,25.0 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5,Tata
125796,Hyundai EON Era Plus,8000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,Hyundai
125797,Hyundai i20 1.2 Sportz,35000,Petrol,Manual,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,Hyundai
125798,Hyundai i20 1.2 Sportz,45000,Petrol,Manual,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,Hyundai
125799,Fiat Linea 1.3 Active,30000,Diesel,Manual,20.4 kmpl,1248 CC,91.2 bhp,209Nm@ 2000rpm,5,Fiat
125800,Maruti 800 Std,59000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,Maruti
125801,Maruti Ertiga VXI Petrol,6200,Petrol,Manual,19.34 kmpl,1462 CC,103 bhp,138Nm@ 4400rpm,7,Maruti
125802,Maruti Celerio X ZXI,120000,Petrol,Manual,21.63 kmpl,998 CC,67 bhp,90Nm@ 3500rpm,5,Maruti
125803,Maruti Wagon R LXI BS IV,70000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
125804,Maruti Omni 5 Str STD,70000,Petrol,Manual,14.0 kmpl,796 CC,35 bhp,6.1kgm@ 3000rpm,5,Maruti
125805,Mahindra Scorpio S2 7 Seater,110000,Diesel,Manual,15.4 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm,7,Mahindra
125807,Chevrolet Spark 1.0 LS,93000,Petrol,Manual,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm,5,Chevrolet
125808,Chevrolet Tavera Neo 3 10 Seats BSIII,110000,Diesel,Manual,13.58 kmpl,2499 CC,72.4 bhp,171Nm@ 1800rpm,10,Chevrolet
125809,Maruti Alto LX,57000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Maruti
125810,Hyundai Accent GLE,120000,Petrol,Manual,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5,Hyundai
125811,Tata Indigo CS eLX BS IV,35000,Diesel,Manual,23.03 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5,Tata
125812,Tata Indigo CS eLS BS IV,90000,Diesel,Manual,23.03 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5,Tata
125813,Tata Indigo eCS LX BSIV,35000,Diesel,Manual,23.03 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5,Tata
125814,Maruti Swift Dzire VXi,120000,Petrol,Manual,17.5 kmpl,1298 CC,85.8 bhp,114Nm@ 4000rpm,5,Maruti
125815,Hyundai Creta 1.4 E Plus,60000,Diesel,Manual,22.1 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1500-2750rpm,5,Hyundai
125816,Tata Indigo eCS LX BSIV,70000,Diesel,Manual,23.03 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5,Tata
125817,Maruti Zen LX,60000,Petrol,Manual,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5,Maruti
125818,Honda Amaze S i-Dtech,100000,Diesel,Manual,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,Honda
125819,Hyundai i10 Magna,35000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5,Hyundai
